,geno,dcc,passed,age_group,animal
171,e4,0.23216042210922372,False,Mid,caf50
172,e4,0.3761469249659488,False,Mid,caf50
182,e4,0.16865759546369619,True,Mid,caf50
184,wt,0.03609144514134455,True,Young,caf95
185,wt,0.06159804460475016,True,Young,caf95
187,e4,0.12960862457334477,False,Young,caf50
188,e4,0.5393854876114828,False,Young,caf50
189,e4,0.25318064202581914,False,Young,caf50
190,e4,0.8044937639608538,False,Young,caf50
191,e4,0.2091965599411998,False,Young,caf50
192,e4,0.31933875373225695,True,Young,caf50
193,e4,0.2371890658468674,True,Young,caf50
194,e4,0.43722729420039386,False,Young,caf50
195,e4,0.3629822135234613,False,Young,caf50
196,e4,0.2658535888879272,False,Young,caf50
197,e4,0.29423351571503886,False,Young,caf50
198,e4,0.45638570741126383,False,Young,caf50
212,wt,0.015643522824864586,True,Young,caf92
224,wt,0.05004253635308609,True,Mid,eab50
233,e4,0.11959188931568865,True,Mid,caf50
234,wt,0.24327400236867325,False,Mid,caf26
235,wt,0.3925585780288692,True,Mid,caf26
236,wt,0.14073587169401058,False,Mid,caf26
237,wt,0.21301482601841837,,Mid,caf26
238,wt,0.10158317291902796,False,Mid,caf26
239,wt,0.03744624384348838,False,Mid,caf26
240,wt,0.20349890611297905,False,Mid,caf26
241,wt,0.3500204035194663,False,Mid,caf26
298,e4,0.054820909396246176,True,Mid,caf50
299,e4,0.09052705776554104,True,Mid,caf50
300,e4,0.10870533216709477,True,Mid,caf50
301,e4,0.002669381940935134,True,Mid,caf50
302,e4,0.131127361137638,True,Mid,caf50
303,e4,0.10155900467281587,True,Mid,caf50
304,e4,0.23352902204331838,True,Mid,caf50
305,e4,0.16694157077117788,True,Mid,caf50
306,e4,0.4380733435594657,False,Mid,caf50
307,e4,0.21436937586060179,True,Mid,caf50
308,e4,0.13985278709963467,True,Mid,caf50
340,e4,0.07824829073950701,True,Mid,caf50
341,e4,0.051073039987447943,True,Mid,caf50
342,e4,0.07140902623979128,True,Mid,caf50
343,e4,0.1799134244246774,False,Mid,caf50
344,e4,0.061332922202720574,True,Mid,caf50
345,e4,0.1879874416993319,False,Mid,caf50
346,e4,0.21562587757611174,True,Mid,caf50
347,e4,0.04970424423212183,True,Mid,caf50
348,e4,0.2817286826379968,True,Mid,caf50
349,e4,0.027208135146865375,True,Mid,caf50
350,wt,0.18435702504631424,True,Young,caf95
351,wt,0.08677631438104783,False,Young,caf95
352,e4,0.10205557056004277,True,Mid,caf50
353,e4,0.04478462359574675,True,Mid,caf50
377,wt,0.00038850889320096726,False,Young,caf95
378,wt,0.01788460308187778,False,Young,caf95
435,wt,0.3599667938204396,False,Mid,caf26
436,wt,0.3434833295307598,False,Mid,caf26
437,wt,0.29093559468883656,True,Mid,caf26
438,wt,0.3085541690926441,False,Mid,caf26
439,wt,0.07014192842710631,True,Mid,caf26
440,wt,0.27049392102919234,False,Mid,caf26
441,wt,0.3299904439075063,True,Mid,caf26
442,wt,0.29698988809534854,True,Mid,caf26
444,wt,0.007298375351459496,False,Young,caf95
445,wt,0.017934181695273388,True,Young,caf95
504,wt,0.031665151866035135,True,Young,caf92
505,wt,0.0211952161173512,False,Young,caf92
506,wt,0.165648962220454,,Young,caf92
521,e4,0.29310469959768826,False,Mid,caf50
522,e4,0.045055858951889904,True,Mid,caf50
523,e4,0.03761079172383153,True,Mid,caf50
524,e4,0.020515801240846177,True,Mid,caf50
525,e4,0.13197201862387775,True,Mid,caf50
526,e4,0.07596213695912857,True,Mid,caf50
527,e4,0.1324048801967821,True,Mid,caf50
528,e4,0.021838321274965766,True,Mid,caf50
529,e4,0.21660778957413074,True,Mid,caf50
530,e4,0.12416441132471867,True,Mid,caf50
531,e4,0.12019738441092964,True,Mid,caf50
532,e4,0.060389739722367386,False,Mid,caf50
533,e4,0.36470040267434056,False,Mid,caf50
590,wt,0.045740583699824144,True,Mid,caf34
591,wt,0.012704410152368562,True,Mid,caf34
592,wt,0.024900026377652207,True,Mid,caf34
593,wt,0.05650870928523122,True,Mid,caf34
598,wt,0.045522838473183835,True,Old,caf82
613,wt,0.18687301503785325,True,Old,caf81
614,wt,0.056629060251072616,False,Old,caf81
615,wt,0.027512647172366567,True,Old,caf81
616,wt,0.010711356788142501,True,Old,caf81
654,e4,0.1417343704697971,False,Mid,caf50
655,e4,0.24414319256141148,False,Mid,caf50
657,e4,0.22687871605501253,False,Mid,caf50
670,e4,0.1123168114484272,True,Mid,caf50
671,e4,0.1382805020903961,True,Mid,caf50
672,e4,0.052794461807661675,True,Mid,caf50
673,e4,0.045678781072458596,True,Mid,caf50
674,e4,0.22820339999928008,True,Mid,caf50
675,e4,0.01396818617785689,True,Mid,caf50
676,e4,0.0387785134825438,True,Mid,caf50
677,e4,0.07800148391365491,True,Mid,caf50
678,e4,0.08427659013569211,True,Mid,caf50
679,e4,0.14817015334910066,True,Mid,caf50
680,e4,0.1283827895513432,True,Mid,caf50
681,e4,0.12147411142156583,False,Mid,caf50
689,wt,0.020538305624917985,True,Mid,caf26
690,wt,0.07550866992979977,True,Mid,caf26
691,wt,0.0006616433677575362,True,Mid,caf26
692,wt,0.12167445097119822,False,Mid,caf26
693,wt,0.31277132352897397,False,Mid,caf26
694,wt,0.4919482005543061,False,Mid,caf26
695,wt,0.38785590373503376,True,Mid,caf26
696,wt,0.545726389870332,False,Mid,caf26
714,e4,0.18783370492342266,False,Mid,caf50
715,e4,0.05740808053732094,True,Mid,caf50
716,e4,0.15393929921780258,True,Mid,caf50
717,e4,0.04481281486902455,True,Mid,caf50
718,e4,0.15309788461904072,True,Mid,caf50
719,e4,0.2493138648622366,True,Mid,caf50
720,e4,0.13840326994459096,True,Mid,caf50
721,e4,0.19814748957873696,True,Mid,caf50
722,e4,0.1193273058107378,True,Mid,caf50
723,e4,0.01623900919376653,True,Mid,caf50
724,e4,0.21219268744441444,False,Mid,caf50
725,e4,0.04075079704272078,True,Mid,caf50
733,wt,0.21570922740370024,False,Mid,caf34
734,wt,0.20910375445033957,,Mid,caf34
735,wt,0.14083309859370852,False,Mid,caf34
736,wt,0.14518788219074685,False,Mid,caf34
744,e4,0.3088971417202808,True,Mid,caf50
745,e4,0.32235442523013047,True,Mid,caf50
746,e4,0.24613101944553772,False,Mid,caf50
747,e4,0.08421839214986204,True,Mid,caf50
748,e4,0.15127243712134586,False,Mid,caf50
790,e4,0.1769429508565603,True,Young,caf50
791,wt,0.7121105793999891,,Mid,caf26
792,wt,0.46163573796881474,False,Mid,caf26
793,wt,0.6487677929951778,False,Mid,caf26
794,wt,0.5032712305934282,True,Mid,caf26
795,wt,0.9159317631212684,False,Mid,caf26
796,wt,0.7887645778307046,False,Mid,caf26
797,wt,0.02139303709310325,False,Mid,caf26
798,wt,0.43990258574769814,False,Mid,caf26
825,wt,4.472080156636693e-06,True,Young,caf95
826,wt,0.31922644507714737,False,Young,caf95
848,e4,0.09932757537691117,False,Mid,caf50
849,e4,0.2109307672211007,True,Mid,caf50
861,wt,0.005011711960306364,False,Young,caf95
874,e4,0.029595488514369217,True,Mid,caf50
875,e4,0.12539646953295613,True,Mid,caf50
876,e4,0.054826868993867794,True,Mid,caf50
877,e4,0.3053392628275775,False,Mid,caf50
878,e4,0.0720408551342544,True,Mid,caf50
879,e4,0.06076569232781104,True,Mid,caf50
880,e4,0.05741713121936565,True,Mid,caf50
881,e4,0.11020857359166625,True,Mid,caf50
882,e4,0.09986776213446613,True,Mid,caf50
883,e4,0.07975873434689862,True,Mid,caf50
884,e4,0.0845296980665331,False,Mid,caf50
885,e4,0.08843994980335634,True,Mid,caf50
898,wt,0.024890977477651344,True,Mid,caf26
899,wt,0.06117041471519191,True,Mid,caf26
900,wt,0.27308942125854774,True,Mid,caf26
901,wt,0.22916296810060421,True,Mid,caf26
902,wt,0.4212949208022183,True,Mid,caf26
903,wt,0.18867712254291757,False,Mid,caf26
904,wt,0.06601641984848095,False,Mid,caf26
905,wt,0.6779380156303423,False,Mid,caf26
906,wt,0.0007577208139195601,False,Young,caf95
908,wt,0.20136743325926476,True,Young,caf95
909,wt,0.005449890338234731,False,Young,caf95
927,wt,0.04005960944850484,False,Young,caf95
928,wt,0.010416175348703316,True,Young,caf95
929,wt,0.017629772594133897,True,Old,caf88
931,wt,0.0950318591812378,True,Mid,caf26
932,wt,0.05068837333866005,True,Mid,caf26
933,wt,0.12316660146188929,True,Mid,caf26
934,wt,0.08533278367164887,False,Mid,caf26
935,wt,0.5452627587557168,True,Mid,caf26
936,wt,0.7816030449637592,True,Mid,caf26
937,wt,0.37994688165249535,False,Mid,caf26
938,wt,0.25763616661437494,False,Mid,caf26
940,e4,0.11461492557258146,True,Mid,caf50
941,e4,0.2638822650027912,True,Mid,caf50
942,e4,0.007631129757888155,True,Mid,caf50
953,e4,0.09015198181795236,True,Mid,caf50
954,e4,0.20078465233317067,True,Mid,caf50
955,e4,0.1663957428269407,False,Mid,caf50
956,e4,0.181592333789784,True,Mid,caf50
1011,e4,0.17109045323490912,True,Mid,caf50
1012,e4,0.06265715259757121,True,Mid,caf50
1013,e4,0.2098095571412637,True,Mid,caf50
1016,wt,0.13425255011212922,True,Mid,caf26
1017,wt,0.3606532525949062,True,Mid,caf26
1018,wt,0.4347885960244282,False,Mid,caf26
1019,wt,0.0861811320877528,True,Mid,caf26
1020,wt,0.20776805191933412,True,Mid,caf26
1021,wt,0.025150468401245574,False,Mid,caf26
1022,wt,0.13296469883365947,True,Mid,caf26
1023,wt,0.02265341734662507,True,Mid,caf26
1084,wt,0.017358035763459068,True,Old,caf81
1085,wt,0.036198562822521874,True,Old,caf81
1086,wt,0.13329828035106428,True,Old,caf81
1087,wt,0.02294198190864516,True,Old,caf81
1088,wt,0.037828262996381534,True,Old,caf81
1089,wt,0.06949670309988876,True,Old,caf81
1090,wt,0.13268266058247247,True,Old,caf81
1091,wt,0.18064922796398775,True,Old,caf81
1092,wt,0.04175504464966573,False,Old,caf81
1093,wt,0.29893563692328784,True,Old,caf81
1094,e4,1.1163670405426862,False,Mid,caf50
1095,e4,0.32118765690402507,False,Mid,caf50
1096,e4,0.22697200629323677,False,Mid,caf50
1097,e4,0.35363849256984503,False,Mid,caf50
1098,e4,0.4546949687568118,False,Mid,caf50
1099,e4,0.36833694769543723,False,Mid,caf50
1100,e4,0.20204851958741954,False,Mid,caf50
1101,e4,0.6270886014535326,False,Mid,caf50
1102,e4,0.2917055807362883,True,Mid,caf50
1103,e4,0.21150400527654334,False,Young,caf50
1104,e4,0.21677696320510154,False,Young,caf50
1105,e4,0.248045787492857,False,Young,caf50
1106,e4,0.3163606552761902,False,Young,caf50
1107,e4,0.14634496310054446,False,Young,caf50
1108,e4,0.3923949359555503,False,Young,caf50
1109,e4,0.16606756680302603,True,Young,caf50
1110,e4,0.19946518047597994,True,Young,caf50
1111,e4,0.20176249700511817,True,Young,caf50
1112,e4,0.31095351056132414,False,Young,caf50
1113,e4,0.14721718536445927,True,Young,caf50
1114,e4,0.4000366258130108,False,Young,caf50
1116,wt,0.06717682990427276,True,Young,caf92
1127,e4,0.05781294580865959,True,Mid,caf50
1128,e4,0.1352917608349904,True,Mid,caf50
1129,e4,0.07096056887471369,True,Mid,caf50
1130,e4,0.1415465275643608,True,Mid,caf50
1131,e4,0.025992125717052117,True,Mid,caf50
1132,e4,0.2289112925410801,True,Mid,caf50
1133,e4,0.1056605915974631,True,Mid,caf50
1134,e4,0.3191858672448833,False,Mid,caf50
1135,e4,0.23536116500850301,True,Mid,caf50
1136,e4,0.22905628461029792,False,Mid,caf50
1137,e4,0.01456627606490657,False,Mid,caf50
1138,e4,0.12037077277162411,True,Mid,caf50
1155,wt,0.013348859202582553,False,Old,caf88
1156,wt,0.012382696485476075,False,Old,caf88
1188,e4,0.04737686904951488,True,Mid,caf50
1189,e4,0.09279926795306537,True,Mid,caf50
1191,e4,0.23680342381931596,True,Mid,caf50
1192,e4,0.1055799605636547,False,Young,caf50
1195,e4,0.17402322936431625,True,Mid,caf50
1196,e4,0.08248090837169042,True,Mid,caf50
1206,wt,0.31535851704986484,False,Young,caf95
1207,wt,0.17926079138334472,False,Young,caf95
1240,e4,0.11708368487590115,True,Mid,caf50
1250,wt,0.1041769664904797,False,Mid,caf26
1251,wt,0.020456806012223883,True,Mid,caf26
1252,wt,0.17509994727977518,True,Mid,caf26
1253,wt,0.06806431815904923,False,Mid,caf26
1254,wt,0.2801343341080258,,Mid,caf26
1255,wt,0.06624147721086104,True,Mid,caf26
1256,wt,0.1026917639376681,True,Mid,caf26
1257,wt,0.08107245660051321,True,Mid,caf26
1264,e4,0.06529400430367516,True,Mid,caf50
1265,e4,0.05665403483345344,True,Mid,caf50
1272,wt,0.016207731696503913,False,Young,caf95
1273,wt,0.05550575950879377,False,Young,caf95
1274,wt,0.21028822786793633,False,Old,caf81
1275,wt,0.14500843284332965,True,Old,caf81
1276,wt,0.09923194827257253,True,Old,caf81
1277,wt,0.19217634430745778,True,Old,caf81
1278,wt,0.37289440160381937,False,Old,caf81
1279,wt,0.05008710193633359,True,Old,caf81
1312,wt,0.02499214851761744,True,Young,caf95
1313,wt,0.06893515483241508,False,Young,caf95
1349,e4,0.047521312194569454,True,Mid,caf50
1351,wt,0.023555404109915523,True,Young,caf92
1366,wt,0.009863631348234536,True,Mid,caf26
1367,wt,0.03475857764440082,,Mid,caf26
1368,wt,0.001793484478961549,True,Mid,caf26
1369,wt,0.226324055331512,,Mid,caf26
1370,wt,0.19939864272390995,False,Mid,caf26
1371,wt,0.12974715457495156,True,Mid,caf26
1392,e4,0.0796130740964045,True,Mid,caf50
1408,e4,0.10318119473087428,True,Mid,caf50
1409,e4,0.1529104238881387,True,Mid,caf50
1410,e4,0.2403634121530518,True,Mid,caf50
1411,e4,0.015405320111737453,True,Mid,caf50
1428,wt,0.10151547888717838,True,Young,caf95
1433,wt,0.2878130249389008,True,Young,caf95
1434,wt,0.031881364612259544,True,Young,caf95
1466,wt,0.04479874357572555,True,Mid,caf26
1467,wt,0.05093912604269568,True,Mid,caf26
1468,wt,0.3596135938391545,True,Mid,caf26
1469,wt,0.04258938508134191,True,Mid,caf26
1470,wt,0.4893319590643104,False,Mid,caf26
1471,wt,0.22842195045559133,False,Mid,caf26
1472,wt,0.3617871369093564,False,Mid,caf26
1473,wt,0.06266425175554802,True,Mid,caf26
1474,e4,0.0032469189433272927,False,Mid,caf50
1480,e4,0.02527272837910699,False,Mid,caf50
1481,e4,0.06104707541497545,True,Mid,caf50
1482,e4,0.14640891570473302,False,Mid,caf50
1483,e4,0.05019994420610541,True,Mid,caf50
1484,e4,0.03725722548158239,True,Mid,caf50
1485,wt,0.18181292554031026,True,Mid,eab50
1496,wt,0.007840989180743607,True,Young,caf95
1497,wt,0.019081191160362554,False,Young,caf95
1520,e4,0.17537322500395214,True,Mid,caf50
1521,e4,0.17421367385018338,False,Mid,caf50
1522,e4,0.13012906538963676,False,Mid,caf50
1523,e4,0.017600386687254055,True,Mid,caf50
1524,e4,0.37326105692042644,False,Mid,caf50
1525,e4,0.03635075043790459,True,Mid,caf50
